id,placeID,latitude,longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services
109,132182,23.7523041,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
110,132182,23.7523041,-100.999557,0101000020957F000094A6A8E3C14758C17435E6D1DBA94B41,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
111,132184,23.7523041,-100.972466,0101000020957F000013696871A24558C11EE432FB04A14B41,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,?,78038,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
112,132184,23.7523041,-100.944872,0101000020957F000038E5D546B74A58C18FD29AD0D29A4B41,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,SLP,Mexico,?,78399,Wine-Beer,none,informal,no_accessibility,low,?,familiar,f,closed,none
113,132186,23.7523041,-100.915164,0101000020957F0000ED435B84934958C1B3CF85FA97914B41,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,SLP,Mexico,?,78421,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
114,132186,23.7523041,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none
115,132187,23.7523041,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
116,132187,23.7523041,-100.974269,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
117,132191,23.7523041,-100.999525,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
118,132192,23.7523041,-100.991564,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,?,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
119,132201,23.7523041,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,f,closed,none
120,132203,23.7523041,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
121,132204,23.7523041,-100.997969,0101000020957F000033331E4B804858C166643087ADA94B41,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,lostoneles.com.mx,familiar,f,closed,none
122,132206,23.7523041,-100.960493,0101000020957F00006ADAD289804658C168CABB6BD09D4B41,El Club,Mexico 810 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
123,132207,23.7523041,-100.915099,0101000020957F0000A29FAF95CD4958C1FEEEBB73A9914B41,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,SLP,Mexico,?,78421,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
124,132207,23.7523041,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
125,132208,23.7523041,-101.013955,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,?,78290,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,t,closed,none
126,132209,23.7523041,-99.2198896,0101000020957F0000E14AD4DBC7765AC1F7B33C85B1534A41,Cafeteria cenidet,Interior Internado Palmira SN,Cuernavaca,Morelos,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,low,www.cenidet.edu.mx,quiet,f,closed,none
127,132210,23.7523041,-99.1684341,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,vips,?,?,?,?,?,?,Full_Bar,not permitted,informal,completely,medium,?,familiar,t,closed,variety
128,132211,23.7523041,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rinc—n de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,?,78000,Wine-Beer,only at bar,informal,partially,medium,?,familiar,f,open,none
129,132212,23.7523041,-100.9335852,0101000020957F00008FAE40D59E4B58C112C66046D5974B41,Potzocalli,Carretera Central Sn,San Luis Potosi,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
130,132213,23.7523041,-99.2353499,0101000020957F0000A6BF695F136F5AC1DADF87B205564A41,Paniroles,?,?,?,?,?,?,Wine-Beer,not permitted,informal,no_accessibility,medium,?,quiet,f,closed,Internet
131,132214,23.7523041,-99.1669133,0101000020957F0000FC60BDA8E88157C1B2C357D6DA4E4941,puesto de gorditas,frente al tecnologico,victoria,tamaulipas,mexico,?,?,No_Alcohol_Served,permitted,informal,no_accessibility,low,?,familiar,f,open,none
132,132214,23.7523041,-99.1265059,0101000020957F000004457BB7AA8657C15F10835CD9444941,cafe ambar,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
133,132215,23.7523041,-99.1451848,0101000020957F0000EA4F00C5A08557C140085474D9494941,churchs,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
134,132216,23.7523041,-100.9927118,0101000020957F00005D19BF45294958C18FF7F8E260A84B41,Cafe Chaires,?,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,closed,none
135,132216,23.7523041,-99.234332,0101000020957F0000FBE7171F056F5AC1E8A6C0A5AF554A41,McDonalds Centro,Rayon sn col. Centro,Cuernavaca,Morelos,Mexico,?,62000,No_Alcohol_Served,not permitted,informal,partially,low,no,familiar,t,closed,none
136,132217,23.7523041,-99.1652879,0101000020957F000048C65BA7EF8157C177F2344D664E4941,Gorditas Dona Tota,?,?,?,?,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,t,closed,none
137,132217,23.7523041,-99.165709,0101000020957F00003AE4C6DBF48157C1CE38ECC1864E4941,tacos de barbacoa enfrente del Tec,?,?,?,?,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,open,none
138,132218,23.7523041,-99.1651297,0101000020957F0000A15C8F5FF78057C1C93CEA9E0A4E4941,Hamburguesas La perica,cd. mier,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,permitted,informal,completely,low,?,quiet,t,open,none
139,132220,23.7523041,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
140,132221,23.7523041,-99.165076,0101000020957F00008EBA2D06DC8157C194E03B7B504E4941,carnitas_mata,lic. Emilio portes gil,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,permitted,informal,completely,medium,?,familiar,t,closed,none
141,132223,23.7523041,-99.1351318,0101000020957F0000AA7883ADD88457C1FA651328BA464941,la perica hamburguesa,?,victoria,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,medium,?,familiar,t,closed,none
142,132223,23.7523041,-99.1644725,0101000020957F000047206572DE8157C1D3315028254E4941,palomo tec,blvrd emilio portes gil,victoria,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
143,132223,23.7523041,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
144,132225,23.7523041,-99.1646791,0101000020957F00003D7905C9DC8157C13FCD1AB7334E4941,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
145,132226,23.7523041,-99.1669536,0101000020957F0000FDF8D26EE08157C1FEDB6A1FDB4E4941,tacos abi,?,victoria,tamaulipas,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
146,132226,23.7523041,-99.1342413,0101000020957F00007AED0830FC8457C122F85F7B84464941,TACOS CORRECAMINOS,?,victoria,tamaulipas,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
147,132228,23.7523041,-99.1633594,0101000020957F00005D67BCDDED8157C1222A2DC8D84D4941,little pizza Emilio Portes Gil,calle emilio portes gil,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,t,closed,none
148,132228,23.7523041,-99.1519547,0101000020957F000003B195E25F8457C1C535BD04614B4941,TACOS EL GUERO,?,victoria,tamaulipas,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
149,132229,23.7523041,-99.1323571,0101000020957F00000F14BF6B2C8657C1963CCB8E5C464941,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,t,closed,none
150,132230,23.7523041,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,f,open,none
151,132231,23.7523041,-99.1504365,0101000020957F0000B21C3F6C5E8557C188ACCF0A444B4941,tortas hawai,?,?,?,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,f,closed,none
152,132232,23.7523041,-101.019845,0101000020957F0000B366C9254B4758C191987F9CAEAF4B41,Gordas de morales,?,?,San Luis Potosi,Mexico,?,?,Full_Bar,section,informal,completely,medium,?,familiar,f,closed,none
153,132233,23.7523041,-99.171288,0101000020957F00008A20E615808157C16272FECBF84F4941,Taqueria EL amigo ,Calle Mezquite Fracc Framboyanes,Cd Victoria,Tamaulipas,Mexico,?,87018,No_Alcohol_Served,none,casual,completely,low,?,familiar,f,open,none
154,132234,23.7523041,-99.1625655,0101000020957F0000F2F4110CF28157C1DCFD7C1BA04D4941,Little Cesarz,?,Ciudad Victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,t,closed,none
155,132235,23.7523041,-99.1666317,0101000020957F000027A30471EE8157C1AC17D61EC84E4941,Carreton de Flautas y Migadas,?,Ciudad Victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,permitted,informal,completely,low,?,familiar,f,open,none
156,132235,23.7523041,-100.9906163,0101000020957F00002493B678494858C1AD55D2316BA74B41,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,?,?,No_Alcohol_Served,none,informal,partially,medium,?,familiar,f,closed,none
157,132237,23.7523041,-101.0195459,0101000020957F000026CADE45A14658C1F011EBCA55AF4B41,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,S.L.P.,Mexico,?,?,No_Alcohol_Served,none,informal,partially,medium,?,familiar,f,closed,variety
158,132237,23.7523041,-99.2315438,0101000020957F000043A319BA06715AC19443369877554A41,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
159,132237,23.7523041,-99.1630268,0101000020957F00001672C2C435775AC1F69BF2EF0D424A41,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,?,?,?,Wine-Beer,permitted,casual,partially,medium,?,familiar,f,open,variety
160,132238,23.7523041,-99.2326355,0101000020957F000000DD3546816E5AC119D4BD17FD544A41,Mariscos Tia Licha,avenida salvador montiel ,cuernavaca,morelos,mexico,?,62320,No_Alcohol_Served,not permitted,casual,partially,medium,?,familiar,t,closed,none
161,132238,23.7523041,-99.2103195,0101000020957F0000B1F935F9FA775AC1D06DFD1017514A41,El cotorreo,Emiliano Zapata Col. Tres de Mayo,Cuernavaca,Morelos,?,?,?,Wine-Beer,permitted,informal,no_accessibility,low,?,familiar,f,open,none
162,132239,23.7523041,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
163,132240,23.7523041,-100.9397522,0101000020957F0000F2E21C48374958C1C6826887BA984B41,Rincon Huasteco,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
164,132240,23.7523041,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
165,132242,23.7523041,-100.9007764,0101000020957F0000B230F8670C4E58C1D590A2700F8F4B41,Cenaduria El RincÌ_n de Tlaquepaque,av. seminario,san luis potosi,san luis potosi,mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
166,132243,23.7523041,-100.9426537,0101000020957F000065D51EE7724A58C1B688A454109A4B41,el lechon potosino ,circuito oriente esq. carretera 57,san luis potosi ,slp,mexico,?,?,No_Alcohol_Served,permitted,casual,no_accessibility,low,?,familiar,f,open,none
167,132243,23.7523041,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,r.b. anaya esq. florencia,slp,slp,mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,familiar,f,open,none
168,132244,23.7523041,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,?,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,closed,none
169,132244,23.7523041,-100.9383273,0101000020957F0000FEC3FB453E4B58C19B4A463617994B41,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,informal,completely,medium,?,familiar,f,closed,none
170,132244,23.7523041,-100.9746337,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,informal,completely,low,?,familiar,f,closed,none
171,132245,23.7523041,-100.9371941,0101000020957F0000608CF6D8474C58C1DBF7C50028994B41,Hamburguesas Valle Dorado,Av. Coral,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
172,132246,23.7523041,-101.0173023,0101000020957F000074BBAF047E4758C1424B73C701AF4B41,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,t,closed,none
173,132246,23.7523041,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
174,132247,23.7523041,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,f,closed,none
175,132249,23.7523041,-100.9239252,0101000020957F0000BC62C18D1F4B58C169E0A959C8944B41,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
176,132250,23.7523041,-100.9354788,0101000020957F0000550FC1FC854A58C16D7D4E35F8974B41,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,low,?,familiar,f,closed,none
177,132253,23.7523041,-100.9946027,0101000020957F0000942C3434384458C1C2D3499804A74B41,Pizzeria Julios,?,s.l.p,mexico,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,f,closed,none
178,132253,23.7523041,-100.9937793,0101000020957F00008A2A0747DE4758C11EB31D2A31A84B41,shi ro ie,?,?,?,?,?,?,Wine-Beer,section,informal,no_accessibility,high,?,familiar,t,open,Internet
179,132253,23.7523041,-100.9349477,0101000020957F000090735015B84B58C1AF0DC04146984B41,sirloin stockade,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
180,132255,23.7523041,-101.0278863,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
181,132255,23.7523041,-100.9584358,0101000020957F0000B1DA6F2D504458C112A26CA45B9C4B41,Hamburguesas saul,Av. Saan Luis enttre moctezuma y salinas,San Luis Potosi,San Luis Potosi,mexico,?,78433,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
182,132257,23.7523041,-100.9891337,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,?,?,?,?,?,?,Wine-Beer,section,casual,completely,low,?,quiet,f,open,none
183,132258,23.7523041,-100.9823115,0101000020957F000060A98A38FF4758C146718E41D9A44B41,cafe punta del cielo,?,?,?,?,?,?,No_Alcohol_Served,permitted,formal,completely,medium,?,familiar,f,closed,none
184,132258,23.7523041,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,?,?,?,?,?,?,Wine-Beer,not permitted,informal,completely,medium,?,familiar,f,closed,none
185,132258,23.7523041,-100.9799203,0101000020957F0000F9F19DDC3B4858C191B265A83BA44B41,rockabilly ,agustin de iturbide,san luis potosi,san luis potosi,mexico,?,?,Full_Bar,section,informal,completely,low,?,quiet,f,closed,variety
186,132262,23.7523041,-100.9858091,0101000020957F0000BAC859A0634758C1C3E84FCAA5A54B41,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,casual,completely,low,?,familiar,f,closed,none
187,132265,23.7523041,-100.9880447,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,san luis potosi,san luis potosi,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,t,closed,none
188,132266,23.7523041,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
189,132268,23.7523041,-101.0056829,0101000020957F000049095EB34A4858C15CB4BD1EE1AB4B41,tacos los volcanes,avenida hivno nacional,san luis potosi,san luis potos,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,quiet,t,closed,none
190,132269,23.7523041,-99.215426,0101000020957F000076F426DC856C5AC1CB520721F84E4A41,Rincon del Bife,?,?,?,?,?,?,Full_Bar,section,informal,completely,high,?,familiar,f,closed,variety
191,132270,23.7523041,-99.22711,0101000020957F00002838E29F19705AC1BC368BDAC7534A41,Log Yin,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,familiar,f,closed,none
192,132271,23.7523041,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,62250,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,f,closed,none
193,132272,23.7523041,-99.239513,0101000020957F00002A0D05E2D96D5AC1AB058CB1EC564A41,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,?,?,Wine-Beer,none,formal,no_accessibility,high,lasmananitas.com.mx,familiar,f,closed,none
194,132273,23.7523041,-99.225211,0101000020957F0000FE987FAF936D5AC1E1D486215E524A41,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,Mexico,?,62290,Wine-Beer,none,informal,no_accessibility,medium,chilis.com.mx,familiar,f,closed,none
